,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CKB,65.8391684928965,-1.03128523275306,0.187724494424323,-5.49361038854097,3.93798761724099E-08,2.47463995053637E-07
ARHGAP12,166.058032383386,0.61504902602276,0.11196823013712,5.49306732159249,3.9501212503032E-08,2.4814247299282E-07
TSN,150.292682364881,-0.689235340776376,0.125517500609077,-5.49114934118224,3.99326509085422E-08,2.50767861574854E-07
ATPIF1,271.140058367567,-0.550454546282816,0.100253296619924,-5.49063786270966,4.00484745551895E-08,2.51410156634421E-07
NUTF2,215.554006428698,-0.733547489740537,0.133633172929706,-5.48926193742625,4.03616702657361E-08,2.53290630541873E-07
PSME3,599.423545253468,-0.82398872004458,0.150242029529153,-5.48440887431366,4.14854260533969E-08,2.60254803592162E-07
SLC43A3,49.7461037814946,-2.62383605452883,0.478551482144939,-5.4828710231309,4.18478120423071E-08,2.62439505047753E-07
CADM3,56.0661244147725,4.25918344940945,0.776932037858616,5.48205408178124,4.20415660782408E-08,2.63565549176084E-07
TUBA1C,594.758612640272,-1.36083104546398,0.248262753806368,-5.48141444739377,4.21938750505592E-08,2.64431094720976E-07
TRPV3,4.90619735872052,3.90179985788604,0.711878690210914,5.48098982528894,4.22952808823321E-08,2.64977151204432E-07
ZNF268,86.0982974567785,-0.891223718522939,0.162684206189465,-5.47824364391589,4.29568372429638E-08,2.69030961451126E-07
POLK,132.610358953973,0.756980070973629,0.138183145241065,5.47809264040886,4.29935035840604E-08,2.6916978314702E-07
PHKA1,48.1311477633601,1.32944706258176,0.242697511238699,5.47779437785093,4.30660162271215E-08,2.69532858807841E-07
SH3PXD2A,196.618451662705,-0.777780707401376,0.142085066321007,-5.47404964885028,4.39865739653554E-08,2.75201473717187E-07
MCMBP,53.0496270991529,-0.93753436425005,0.171303026309697,-5.47295856031807,4.42583635498873E-08,2.7680862620504E-07
RENBP,12.0254619831731,2.22004482563288,0.405659384442834,5.47268203515636,4.43275040113973E-08,2.77147678330606E-07
HIRIP3,16.3085089255128,-1.69301363434747,0.3093941574523,-5.47202845809552,4.44913364507378E-08,2.78078342941093E-07
ARHGEF12,557.516068103105,0.473118458858155,0.086475584087663,5.47112186462412,4.47195648686557E-08,2.7941073128807E-07
OSR1,13.5670988333375,3.17262834794143,0.580229588105769,5.46788445983748,4.55438584115681E-08,2.84465223315591E-07
SETD8,107.259142222471,-0.839453765538185,0.153677571134563,-5.46243514483412,4.69647136969391E-08,2.9324116392744E-07
SLC30A5,81.7095540762063,0.855279980514041,0.156625083422663,5.4606833198359,4.7430544109872E-08,2.96050164866023E-07
SLC26A11,40.7908683582082,1.18630093130131,0.217263547808892,5.46019313071695,4.75616909957726E-08,2.96768964690597E-07
GTF3C6,41.719500094932,-1.25914924423192,0.230700306848371,-5.45794351742888,4.81680822450017E-08,3.00451650105499E-07
GRAMD1C,7.0048428963342,-3.32503790803831,0.609264368882834,-5.45746325874136,4.82985050131826E-08,3.01163973315321E-07
LTN1,113.367958078197,0.7431554223822,0.136174577281869,5.45737271387988,4.8323132400059E-08,3.01216355521254E-07
GPS1,739.572794079103,-0.460104710088005,0.084328414567734,-5.45610530503261,4.86691365054068E-08,3.03271292698848E-07
ABHD2,68.7787348354911,-0.986466366259779,0.180805713743572,-5.45594686050042,4.871256055844E-08,3.03440020686685E-07
RUSC1,56.9708610614809,-1.09292423415027,0.200328847119387,-5.45565079550893,4.87938021949479E-08,3.0384412953533E-07
LRRC8A,186.900254778509,-0.987673237796967,0.181051155520562,-5.45521642740798,4.89132326003785E-08,3.04485693078748E-07
LRP3,26.5968727290149,-1.51695188297113,0.278134271625479,-5.45402720098362,4.92416645438526E-08,3.06427428403465E-07
HOXB4,5.78017979697482,4.27213038543766,0.783490015741017,5.45269282263555,4.96127284990717E-08,3.08633069412958E-07
TMEM231,36.8212272864943,-1.36531409518614,0.250411475208233,-5.4522824644949,4.97273847979072E-08,3.0924269480856E-07
CDKN2B-AS1,20.1532860225185,3.30093289314545,0.605451616487251,5.45201763981906,4.98015145674674E-08,3.09599971505659E-07
HOXD8,5.25729973834884,4.10716084094954,0.75345272493189,5.45111949966179,5.00537206064777E-08,3.11063681157699E-07
NIN,492.652603453802,-0.710325699252722,0.130361590098966,-5.44888796395831,5.06857273764863E-08,3.14885929481163E-07
PHKB,195.472347969873,-0.540391170293499,0.099180871235712,-5.44854227998472,5.07843199652896E-08,3.15392884414744E-07
CASP4,90.5111851971123,-1.55528464826285,0.285587555174562,-5.44591184063397,5.15406609503929E-08,3.19983039873626E-07
CLEC1A,2.88416897145323,-5.30962539904125,0.97511887424559,-5.44510576020703,5.17746140008526E-08,3.21328037344643E-07
ABCA5,32.1278640522266,1.63899070179492,0.30105543641385,5.44414916175722,5.2053588370837E-08,3.22951457529361E-07
EEF1A2,11.6728815669904,3.62037624618843,0.665067985727665,5.44361828246371,5.22090376077913E-08,3.23768267630902E-07
FAM83B,3.03005741477024,5.09508451515757,0.935980379038143,5.44358047376326,5.2220125695573E-08,3.23768267630902E-07
PRKX,18.2432966994179,-1.67507307846868,0.307780544409755,-5.44242678393155,5.25595656868925E-08,3.25764012636323E-07
PCDHA7,20.9132877838084,1.40819878363696,0.258786328422738,5.44155014764386,5.28189194664235E-08,3.27262216974372E-07
SH3TC2,8.92185223041522,3.5708624459967,0.656277108716563,5.441089440069,5.29557170611599E-08,3.28000325594365E-07
LINC00674,31.4682478254461,1.2862263828106,0.236400103059185,5.44088757223844,5.30157656753653E-08,3.28262727895866E-07
PRKD3,132.849708586837,-0.696879341773882,0.128155081380567,-5.43778158670465,5.39480489474071E-08,3.33923852154291E-07
BDKRB1,4.31147539605677,4.54547404196141,0.836357897654998,5.43484321091021,5.48446360847351E-08,3.39360326546979E-07
AKR1B10,4.72136066112205,4.88214481069896,0.898451520864726,5.43395464009019,5.51185978777395E-08,3.40941863513655E-07
CCDC106,49.7661060954603,1.06022124080088,0.195150082767495,5.4328505823082,5.54608460933509E-08,3.42944598944328E-07
SAMD12,10.657892637964,3.83735743398122,0.706640273034554,5.43042560750508,5.62198116564055E-08,3.47521932659959E-07
P4HA1,918.970076383941,0.774010692420337,0.142677543522807,5.42489499965781,5.79886181438603E-08,3.58336457591371E-07
SNX16,28.5699327367527,1.38639050991737,0.255589379674982,5.42428841010671,5.81858686308347E-08,3.59435700297565E-07
ATP1A2,2.33690609306174,-5.35824605827973,0.98898839627189,-5.41790589098748,6.03011399713775E-08,3.72378596569754E-07
CDKN2B,173.213735827494,4.22996164207454,0.780746375218177,5.41784345894976,6.03221944812224E-08,3.72384734338188E-07
VASP,146.813079302358,-0.786637907254898,0.145349056955894,-5.41206061965441,6.23035885332336E-08,3.84488535220218E-07
GSTP1,825.548953016929,-0.524091099373814,0.096839213792695,-5.41197185363092,6.23344887531282E-08,3.84551384089172E-07
TNFAIP2,140.037085228151,0.810784319757841,0.149851166875416,5.41059730573813,6.28148801498244E-08,3.8738625256518E-07
MUC1,24.9294342769871,2.8350797642172,0.52401196275112,5.41033404911735,6.29072942128676E-08,3.87827333933398E-07
UBA1,625.941242194496,-0.517404273433542,0.095642157072856,-5.40979301668622,6.30976329018345E-08,3.88871633318976E-07
C1orf168,7.22478663321812,4.68145781327362,0.865422416581048,5.40944829204709,6.32192001368168E-08,3.89491540703528E-07
EBPL,51.6006479410529,1.09055964843019,0.201630305325817,5.40870900665422,6.34806749509281E-08,3.90972717025241E-07
PCDHA9,20.9244250092368,1.39789163860784,0.258503037917985,5.40764104695493,6.38602480780228E-08,3.93180028216364E-07
C1orf85,117.775521238016,0.848950611040605,0.157050129257218,5.40560275280123,6.45908088691306E-08,3.9754614888517E-07
TSG101,104.417711781714,0.763475965985603,0.141241625177429,5.40546007613916,6.464224882688E-08,3.97730880004432E-07
ELP6,51.9179805456889,-1.03202486165455,0.190947653060961,-5.40475279539084,6.48978350159236E-08,3.99171143605232E-07
EVI5,205.234944785729,0.695935497668505,0.128775338208887,5.40426068646486,6.50762430083716E-08,4.00135905586089E-07
ACKR3,5.93878962552543,3.33545487804715,0.617290906750088,5.40337601214256,6.5398166311689E-08,4.01982172597312E-07
UCHL5,104.664737233032,-0.747252918329066,0.138310593788401,-5.40271643596786,6.56391822188002E-08,4.0333006935703E-07
SEMA3F,17.8036883851353,-1.97607063823918,0.365824736744831,-5.40168676351027,6.60171562212131E-08,4.05518355702971E-07
RNF150,25.4684580238805,1.30367447373044,0.241429575517214,5.39981264075695,6.67105309721128E-08,4.09641940600506E-07
ERCC6L,5.46767553240252,-3.1616394995745,0.585523755698314,-5.39967758576051,6.67607692708628E-08,4.09679391727282E-07
MOCS1,30.6697863481668,-1.2556882572357,0.232547503241163,-5.39970646742866,6.67500226723285E-08,4.09679391727282E-07
ARSE,18.4739460906898,1.67368841918147,0.309984430558332,5.39926607335369,6.6914071381649E-08,4.10484437229858E-07
GDF15,13.2495751204986,3.74711114323532,0.694118191603216,5.39837622549635,6.72467363004596E-08,4.12388888650622E-07
FAM69A,22.038307506175,2.13476384941372,0.395520095956732,5.39735874671524,6.7629078792676E-08,4.14596628014678E-07
PCDHA8,20.9954740455031,1.38328853950461,0.256418628217854,5.39464916850491,6.86575685097341E-08,4.20762774594319E-07
GMPR,7.3218424466869,3.18109022320168,0.589858408961579,5.39297257591335,6.93015328978188E-08,4.24569094119542E-07
HMGXB4,78.2664879054601,-0.820037889472607,0.152084186348951,-5.39199971515161,6.96778784968845E-08,4.2673390251985E-07
RFNG,83.7488886776021,0.873616757712627,0.162100376623035,5.38935674248447,7.07103193744315E-08,4.32914135404872E-07
GSTM2,100.793408521563,0.938802595164974,0.174211106656944,5.38887912016803,7.08984701652544E-08,4.33922948129778E-07
ATP6V0E1,132.297074642016,0.927263461548448,0.172077053048118,5.38865261301956,7.09878680469995E-08,4.34326893393689E-07
PTGER4,4.38535412754342,4.81026587613286,0.892838739913588,5.38760882687327,7.14012425863617E-08,4.36712114046337E-07
C3orf18,17.0762533638809,2.57722606260446,0.478479977024143,5.38627776784568,7.19317704048737E-08,4.39812073130985E-07
POLR3D,169.731326849683,0.648442299949006,0.12039201729567,5.38609049432657,7.20067187928645E-08,4.40125360866626E-07
TIMM50,142.800241134591,-0.813495313565391,0.151057153089785,-5.38534784302382,7.2304679312016E-08,4.41801106671808E-07
FAM98B,25.5066323222502,-1.38179125756617,0.256617749269393,-5.38462854381747,7.25944089776554E-08,4.43425473462394E-07
NELL1,4.77133720394945,5.13310536505151,0.953710478168585,5.38224700530567,7.3561726377406E-08,4.49186291692036E-07
TMEM175,62.0966544134593,1.00823036596104,0.187328700867754,5.38214572188172,7.36031405491022E-08,4.49291383759613E-07
DST,1542.64816143373,0.955220846441662,0.177511543040476,5.38117595104142,7.4000818861501E-08,4.5157041437411E-07
MTURN,21.8637004133291,1.84557432934883,0.342983432937511,5.38094307804389,7.40966235619442E-08,4.52006448629763E-07
MAGOHB,69.2381198698244,-0.877641440089337,0.163105090442931,-5.38083414629182,7.41414796646805E-08,4.52131500333595E-07
BCL7C,35.5079013956463,-1.28380909065271,0.238622600146598,-5.38008172681046,7.445203125827E-08,4.53876208948199E-07
MRPL48,83.9409567236975,-0.827512569414093,0.153953811310004,-5.37507036930576,7.65527786454284E-08,4.66529622454067E-07
ZNF655,230.789407695034,0.579788745538049,0.107885807298429,5.37409655687389,7.69676072012363E-08,4.68903738915835E-07
PREX2,3.49628742116455,-4.27398482160233,0.795358841226564,-5.37365601545485,7.71559852289369E-08,4.6989716332177E-07
ME1,30.6060120398663,1.54075461977406,0.286771563615968,5.37275941988926,7.75407547221862E-08,4.72085611645766E-07
PSMA4,859.231489356978,-0.749517942177332,0.139524507392154,-5.37194472990112,7.78919857569928E-08,4.74068502166248E-07
RRAD,12.8874981446408,4.45412887744485,0.829249223545635,5.37127892432657,7.81801730544129E-08,4.7566651996364E-07
RAB18,176.051874037137,0.74814866986961,0.139292651771421,5.37105626431262,7.82767794172267E-08,4.76098249122536E-07
YES1,158.834545363316,-0.754103959705616,0.140408809457164,-5.37077383264673,7.83994854723542E-08,4.76688388084936E-07
TAOK3,139.111478376493,0.766087713273179,0.142669923989445,5.36965109289506,7.8889118850848E-08,4.79508419524653E-07
VRK1,15.1984409717345,-1.71074026172574,0.318611025665162,-5.36936930589341,7.90124719390758E-08,4.801009874321E-07
S1PR3,165.493267347012,-1.43261199733574,0.266911595267344,-5.36736516036633,7.98951968069306E-08,4.85305804426392E-07
KIAA2012,3.65171041882375,4.35810284069918,0.812253130535428,5.36544911538398,8.07480429062023E-08,4.90325783600861E-07
RASSF4,23.2695968923605,1.56108501509316,0.290954946504244,5.3653840013694,8.07771799862505E-08,4.90342312650349E-07
RMI1,10.5170501531254,-2.02426417916665,0.377292028362542,-5.36524502770973,8.08394016806894E-08,4.90559599018842E-07
PPCS,75.1602111626657,0.932570732382945,0.17389604290591,5.36280594313196,8.19390211482591E-08,4.97069950841547E-07
ABCG1,11.113910052572,3.23707583907257,0.60370165231104,5.3620456837921,8.22847221287058E-08,4.99004017273821E-07
CTNNAL1,69.0795504918933,-0.938716370751788,0.175094456942283,-5.36119981834275,8.26710093053436E-08,5.01182869279913E-07
CETN2,82.5412633865217,-0.898239091230918,0.167548427931701,-5.36107143659428,8.27297915502278E-08,5.01211853964386E-07
PTPRA,266.011591885704,-0.550760229408709,0.102733224461796,-5.36107215843811,8.27294609259541E-08,5.01211853964386E-07
USP8,300.861544266627,0.512584779153144,0.095630832564692,5.36003677272595,8.32050136038153E-08,5.03926482064478E-07
AGL,100.870679513389,0.74196451680999,0.138498788355692,5.35719139220541,8.45255696849701E-08,5.11757387495792E-07
CHAT,2.81090600864453,5.05784630227655,0.944202978073118,5.35673623122684,8.47386863970793E-08,5.12880415907722E-07
PTPRN,142.976274724229,2.23933744701908,0.418197123751911,5.35474138829213,8.56788701078073E-08,5.18401846744207E-07
BAALC,12.0754017362552,-3.50581167422721,0.654757109538009,-5.35436977034259,8.58551288334574E-08,5.19299040904356E-07
SNX1,193.461908419892,-0.54211731583571,0.101267910130815,-5.3532981487958,8.63653680869749E-08,5.22215090488116E-07
FIBP,145.651786798874,-0.743107716800639,0.13886287732833,-5.35137778431325,8.72870801522403E-08,5.27616434016944E-07
ATP5F1,155.091989055207,-0.647954713116207,0.121091079121928,-5.3509698469511,8.74840995979139E-08,5.28635202095077E-07
AMT,35.5664734157074,1.48090779326442,0.276817831245618,5.34975578199089,8.8073001287009E-08,5.31847470036027E-07
DLX1,2.8927492032952,-4.92906767095366,0.921360602804973,-5.34977038951708,8.80658929127838E-08,5.31847470036027E-07
HIST1H4J,13.2111166896346,-2.49823991774038,0.467096199360672,-5.34844839491264,8.87114621785867E-08,5.35528738998733E-07
HSBP1,105.271819199898,-0.753617714008635,0.140935266603347,-5.34726142129948,8.92949986363584E-08,5.38876157245358E-07
OAZ2,130.441747210001,-0.670964641930657,0.125575276835324,-5.34312691829093,9.13567496251461E-08,5.51139208089564E-07
GLI3,87.7643176358036,-1.11069728133068,0.207933980089896,-5.34158621332832,9.213677811913E-08,5.55664396434506E-07
C11orf54,48.1897241981683,1.06558362904147,0.199517946647791,5.34079087593329,9.25419611192148E-08,5.57926737335494E-07
PLCE1-AS1,2.38539176392452,5.44852868596751,1.02049617063626,5.33909762990143,9.34103354468788E-08,5.6297923925338E-07
PCDHA3,20.5496922938217,1.38338381777537,0.259113281480733,5.33891512573133,9.35044015457748E-08,5.63363260595332E-07
MSRB3,163.1507322299,0.906429968793133,0.169794713861992,5.33838744550005,9.37768940829875E-08,5.64821701772387E-07
PCDHA2,20.491614226767,1.38357440788401,0.259205217905467,5.33775677459008,9.41035792529599E-08,5.66605495190624E-07
RAB13,302.492709085853,-0.679881640047866,0.127379761359053,-5.33743848154527,9.42688719104899E-08,5.6741668912919E-07
RPL22,1661.84418213467,-0.528151671674907,0.098958817283669,-5.33708552883108,9.44524923109848E-08,5.68337638498804E-07
IGLON5,10.4415222722129,3.81700511369365,0.715282256214235,5.3363620871792,9.48299389476664E-08,5.70423900416569E-07
GREB1,53.6723717543134,-0.906625952167403,0.169907015875356,-5.33601245067186,9.50128803919605E-08,5.71339196215083E-07
PRPF40A,344.672134205115,-0.459389525932593,0.086100494746329,-5.33550390489692,9.52795784277841E-08,5.72757388068315E-07
FAT1,364.951730737329,0.890627370456941,0.1669741525674,5.33392358495388,9.61129830737282E-08,5.77580221689096E-07
ATP6V1G2-DDX39B,53.6598882623716,-0.904131849984208,0.169513546565064,-5.33368493731075,9.62394490727949E-08,5.7815303985058E-07
ATOH8,9.76777463690714,-3.61214007343827,0.677369128304861,-5.33260215516135,9.68152716430743E-08,5.8142409819165E-07
H2AFY,701.637053597784,-0.520352437862673,0.097588225748251,-5.3321231518752,9.70710678833456E-08,5.82771744216864E-07
ARPC2,924.66974959725,-0.552029588566693,0.103542526067666,-5.33142863644194,9.74431137141829E-08,5.84816204292395E-07
CNTNAP3,24.8349586380984,-3.75675250531201,0.704854333739491,-5.3298282006456,9.83057159764269E-08,5.89611956597872E-07
RNF103,53.8946252506954,1.09591524895754,0.205617394282444,5.32987616530217,9.82797568957033E-08,5.89611956597872E-07
ACSL5,3.68569711292238,-4.64558674463464,0.871719686783828,-5.32922086660028,9.8634987500232E-08,5.91395760002198E-07
NPAS1,6.54884763361863,3.42062881132381,0.642000747961703,5.32807605315728,9.92585633863701E-08,5.94942432076586E-07
IRS2,18.5276685995862,1.58556879089094,0.29762336142949,5.32743391941892,9.96100001096904E-08,5.96663579230779E-07
NAT8L,3.65686449193873,4.27098270352766,0.801687332142672,5.32749181917667,9.95782625096919E-08,5.96663579230779E-07
NPEPPS,313.906373006164,0.60524948107558,0.11364101061922,5.32597763586954,1.00411485992687E-07,6.01270456284596E-07
GNPDA1,158.204566138204,0.644483928288463,0.121010470751699,5.3258525835411,1.00480600566837E-07,6.01490289687908E-07
XIAP,111.398406487317,0.73055604101241,0.137176056565536,5.32568189597566,1.00575011385883E-07,6.01861359237956E-07
PCED1B,6.28168403031331,3.93480626241241,0.738847496119984,5.32560005018062,1.00620312437849E-07,6.01938401477215E-07
PBRM1,589.789443997466,-0.4196513657954,0.078799925660647,-5.32552997070881,1.00659116610384E-07,6.01976540476342E-07
